,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb)
3696,2018-09-02 01:00:00,3.438,BJ,BJ,AF,AF,-0.899,-0.271,0.628,87.3,-0.031,757.3
3697,2018-09-02 02:00:00,3.081,BJ,BJ,AF,AF,-2.001,-0.789,1.211,91.0,-0.029,757.7
3698,2018-09-02 03:00:00,2.621,BJ,BJ,AF,AF,-1.525,-0.872,0.653,91.4,0.001,757.9
3699,2018-09-02 04:00:00,2.735,BJ,BJ,AF,AF,-1.401,-0.838,0.563,91.9,0.001,758.1
3700,2018-09-02 05:00:00,3.312,BJ,BJ,AF,AF,-1.664,-0.818,0.846,94.0,0.018,758.2
3701,2018-09-02 06:00:00,2.868,BJ,BJ,AF,AF,-1.026,-0.506,0.52,93.5,0.189,758.4
3702,2018-09-02 07:00:00,2.753,BJ,BJ,AF,AF,-0.505,-0.307,0.198,89.9,3.388,758.5
3703,2018-09-02 08:00:00,3.411,BJ,BJ,AF,AF,-0.343,-0.35,-0.008,89.2,20.87,758.7
3704,2018-09-02 09:00:00,3.949,BJ,BJ,AF,AF,-0.372,-0.508,-0.137,87.3,57.93,758.8
3705,2018-09-02 10:00:00,4.255,BJ,BJ,AF,AF,-0.467,-0.779,-0.312,87.2,113.5,758.5
3706,2018-09-02 11:00:00,4.433,BJ,BJ,AF,AF,-0.155,-0.618,-0.463,86.6,200.1,758.4
3707,2018-09-02 12:00:00,4.716,BJ,BJ,AF,AF,0.462,-0.174,-0.636,84.9,297.6,758.1
3708,2018-09-02 13:00:00,4.76,BJ,BJ,0.346 IF,0.345 IF,1.836,1.106,-0.731,80.1,437.5,757.9
3709,2018-09-02 14:00:00,5.0,BJ,BJ,0.359 IF,0.379 IF,3.365,2.649,-0.716,76.17,475.7,757.4
3710,2018-09-02 15:00:00,5.619,BJ,BJ,0.385 IF,0.338 IF,4.715,3.981,-0.735,71.97,477.2,757.0
3711,2018-09-02 16:00:00,5.739,BJ,BJ,0.378 IF,0.356 IF,5.902,5.196,-0.706,69.0,451.8,756.5
3712,2018-09-02 17:00:00,6.213,BJ,BJ,0.426 IF,0.31 IF,6.872,6.351,-0.52,67.51,380.4,755.8
3713,2018-09-02 18:00:00,6.136,BJ,BJ,0.318 IF,0.252 IF,7.722,7.315,-0.406,67.51,306.4,755.2
3714,2018-09-02 19:00:00,4.822,BJ,BJ,0.201 IF,0.191 IF,8.08,8.03,-0.049,70.71,165.2,754.5
3715,2018-09-02 20:00:00,3.719,BJ,BJ,0.149 IF,0.157 IF,8.86,8.96,0.102,74.14,75.15,753.9
3716,2018-09-02 21:00:00,2.687,BJ,BJ,0.145 IF,0.109 IF,8.84,9.37,0.532,79.74,28.19,753.6
3717,2018-09-02 22:00:00,3.103,BJ,BJ,0.197 IF,0.117 IF,8.82,9.42,0.6,84.4,4.341,753.4
3718,2018-09-02 23:00:00,4.789,BJ,BJ,0.407 IF,0.322 IF,8.93,9.28,0.355,86.9,0.242,753.5
3719,2018-09-03 00:00:00,7.546,BJ,BJ,0.874 IF,0.394 IF,8.11,8.15,0.048,90.4,0.018,753.7
3720,2018-09-03 01:00:00,5.821,BJ,BJ,0.651 IF,0.313 IF,7.178,7.206,0.028,94.7,0.059,753.8
3721,2018-09-03 02:00:00,5.643,BJ,BJ,0.591 IF,0.292 IF,7.616,7.711,0.095,95.2,0.086,753.8
3722,2018-09-03 03:00:00,6.746,BJ,BJ,0.75 IF,0.381 IF,8.01,8.08,0.068,94.6,0.064,754.0
3723,2018-09-03 04:00:00,6.137,BJ,BJ,0.675 IF,0.319 IF,7.771,7.84,0.068,95.5,0.066,754.1
3724,2018-09-03 05:00:00,4.406,BJ,BJ,0.455 IF,0.239 IF,7.559,7.612,0.052,96.3,0.056,754.2
3725,2018-09-03 06:00:00,3.844,BJ,BJ,0.324 IF,0.203 IF,7.4,7.598,0.198,96.8,0.097,753.9
3726,2018-09-03 07:00:00,5.822,BJ,BJ,0.446 IF,0.31 IF,7.919,8.12,0.199,94.5,1.608,753.5
3727,2018-09-03 08:00:00,5.55,BJ,BJ,0.405 IF,0.297 IF,8.03,8.24,0.207,92.0,12.24,753.2
3728,2018-09-03 09:00:00,7.598,BJ,BJ,0.604 IF,0.447 IF,8.78,8.94,0.158,90.7,34.89,753.0
3729,2018-09-03 10:00:00,8.59,BJ,BJ,0.87 IF,0.437 IF,9.22,9.33,0.111,89.9,43.44,752.9
3730,2018-09-03 11:00:00,6.66,BJ,BJ,0.702 IF,0.345 IF,9.38,9.4,0.022,88.9,65.69,753.1
3731,2018-09-03 12:00:00,7.279,BJ,BJ,0.804 IF,0.382 IF,10.31,10.13,-0.173,84.4,176.6,753.0
3732,2018-09-03 13:00:00,8.17,BJ,BJ,0.899 IF,0.409 IF,11.53,11.21,-0.314,77.94,271.9,753.1
3733,2018-09-03 14:00:00,7.743,BJ,BJ,0.93 IF,0.389 IF,11.81,11.64,-0.171,76.71,172.2,753.4
3734,2018-09-03 15:00:00,5.568,BJ,BJ,0.579 IF,0.233 IF,10.74,10.64,-0.099,81.5,128.3,753.8
3735,2018-09-03 16:00:00,5.813,BJ,BJ,0.58 IF,0.204 IF,10.07,10.09,0.017,83.3,83.1,754.2
3736,2018-09-03 17:00:00,4.547,BJ,BJ,0.428 IF,0.143 IF,9.44,9.6,0.162,86.3,44.61,754.5
3737,2018-09-03 18:00:00,4.926,BJ,BJ,0.51 IF,0.236 IF,8.97,9.03,0.059,90.4,32.31,754.9
3738,2018-09-03 19:00:00,3.36,BJ,BJ,0.35 IF,0.17 IF,8.6,8.62,0.024,95.2,25.39,755.2
3739,2018-09-03 20:00:00,3.154,BJ,BJ,0.34 IF,0.159 IF,8.76,8.78,0.024,96.6,23.5,755.5
3740,2018-09-03 21:00:00,2.842,BJ,BJ,0.143 IF,0.212 IF,7.078,7.056,-0.022,96.8,8.76,755.9
3741,2018-09-03 22:00:00,3.875,BJ,BJ,0.117 IF,0.216 IF,5.423,5.336,-0.087,98.0,1.753,756.3
3742,2018-09-03 23:00:00,3.329,BJ,BJ,0.162 IF,0.214 IF,5.428,5.359,-0.069,98.4,0.104,756.6
3743,2018-09-04 00:00:00,3.595,BJ,BJ,0.15 IF,0.223 IF,5.442,5.376,-0.066,98.6,0.036,756.9
3744,2018-09-04 01:00:00,3.764,BJ,BJ,0.154 IF,0.215 IF,5.311,5.244,-0.067,98.7,0.03,757.1
3745,2018-09-04 02:00:00,3.561,BJ,BJ,0.162 IF,0.208 IF,5.433,5.361,-0.073,98.8,0.034,757.2
3746,2018-09-04 03:00:00,3.522,BJ,BJ,0.178 IF,0.152 IF,5.819,5.79,-0.029,98.9,0.04,757.1
3747,2018-09-04 04:00:00,3.281,BJ,BJ,0.216 IF,0.179 IF,6.704,6.897,0.193,99.0,0.042,757.2
3748,2018-09-04 05:00:00,4.128,BJ,BJ,0.305 IF,0.182 IF,7.515,7.845,0.33,98.9,0.049,757.3
3749,2018-09-04 06:00:00,4.082,BJ,BJ,0.284 IF,0.204 IF,7.336,7.648,0.313,98.3,0.058,757.3
3750,2018-09-04 07:00:00,4.416,BJ,BJ,0.28 IF,0.235 IF,7.319,7.587,0.268,97.4,0.843,757.3
3751,2018-09-04 08:00:00,4.495,BJ,BJ,0.326 IF,0.217 IF,7.466,7.803,0.337,96.0,6.591,757.4
3752,2018-09-04 09:00:00,3.959,BJ,BJ,0.322 IF,0.214 IF,7.695,7.939,0.244,93.2,41.53,757.3
3753,2018-09-04 10:00:00,4.82,BJ,BJ,0.414 IF,0.299 IF,8.29,8.49,0.203,90.2,76.99,757.2
3754,2018-09-04 11:00:00,4.749,BJ,BJ,0.417 IF,0.33 IF,8.99,9.08,0.088,87.4,118.4,757.1
3755,2018-09-04 12:00:00,5.862,BJ,BJ,0.497 IF,0.355 IF,9.76,9.81,0.056,84.8,131.3,756.9
3756,2018-09-04 13:00:00,6.757,BJ,BJ,0.578 IF,0.426 IF,10.36,10.31,-0.057,82.7,154.7,756.8
3757,2018-09-04 14:00:00,7.094,BJ,BJ,0.636 IF,0.442 IF,10.87,10.82,-0.046,82.2,149.8,756.7
3758,2018-09-04 15:00:00,6.414,BJ,BJ,0.566 IF,0.403 IF,10.97,11.07,0.098,83.3,60.55,756.8
3759,2018-09-04 16:00:00,7.905,BJ,BJ,0.936 IF,0.42 IF,10.75,10.78,0.029,81.4,73.28,757.1
3760,2018-09-04 17:00:00,9.56,BJ,BJ,1.179 IF,0.478 IF,9.46,9.36,-0.097,85.8,115.8,757.4
3761,2018-09-04 18:00:00,9.7,BJ,BJ,1.202 IF,0.485 IF,8.56,8.53,-0.028,90.0,58.31,757.9
3762,2018-09-04 19:00:00,9.16,BJ,BJ,1.142 IF,0.5 IF,8.59,8.55,-0.037,90.8,47.77,758.3
3763,2018-09-04 20:00:00,8.68,BJ,BJ,1.034 IF,0.463 IF,8.84,8.84,-0.005,91.9,29.98,758.6
3764,2018-09-04 21:00:00,9.94,BJ,BJ,1.231 IF,0.516 IF,8.74,8.78,0.039,89.1,14.77,759.1
3765,2018-09-04 22:00:00,6.34,BJ,BJ,0.744 IF,0.352 IF,8.0,8.16,0.156,91.0,6.95,759.6
3766,2018-09-04 23:00:00,4.681,BJ,BJ,0.502 IF,0.202 IF,7.649,7.849,0.199,94.1,0.269,760.0
3767,2018-09-05 00:00:00,4.154,BJ,BJ,0.356 IF,0.187 IF,7.587,7.796,0.209,95.5,0.092,760.3
3768,2018-09-05 01:00:00,3.212,BJ,BJ,0.234 IF,0.149 IF,7.475,7.746,0.271,96.2,0.083,760.5
3769,2018-09-05 02:00:00,3.533,BJ,BJ,0.247 IF,0.176 IF,7.693,7.935,0.242,96.8,0.088,760.6
3770,2018-09-05 03:00:00,4.505,BJ,BJ,0.34 IF,0.274 IF,8.17,8.39,0.216,96.8,0.098,760.6
3771,2018-09-05 04:00:00,5.175,BJ,BJ,0.395 IF,0.295 IF,8.52,8.69,0.169,97.3,0.047,760.5
3772,2018-09-05 05:00:00,5.11,BJ,BJ,0.388 IF,0.283 IF,8.36,8.59,0.232,97.1,0.037,760.4
3773,2018-09-05 06:00:00,5.66,BJ,BJ,0.472 IF,0.32 IF,8.25,8.5,0.25,96.1,0.053,760.2
3774,2018-09-05 07:00:00,6.031,BJ,BJ,0.499 IF,0.351 IF,8.6,8.83,0.228,94.5,1.072,759.9
3775,2018-09-05 08:00:00,6.264,BJ,BJ,0.494 IF,0.35 IF,8.63,8.85,0.216,93.1,12.07,759.5
3776,2018-09-05 09:00:00,6.353,BJ,BJ,0.523 IF,0.377 IF,8.84,8.98,0.145,91.4,40.89,759.2
3777,2018-09-05 10:00:00,6.086,BJ,BJ,0.481 IF,0.392 IF,9.32,9.33,0.005,87.7,98.9,759.1
3778,2018-09-05 11:00:00,5.78,BJ,BJ,0.474 IF,0.376 IF,9.23,9.25,0.016,87.1,69.71,758.8
3779,2018-09-05 12:00:00,6.79,BJ,BJ,0.569 IF,0.403 IF,9.34,9.29,-0.051,89.2,102.5,758.7
3780,2018-09-05 13:00:00,6.892,BJ,BJ,0.575 IF,0.422 IF,9.18,9.15,-0.032,94.6,80.6,758.4
3781,2018-09-05 14:00:00,7.358,BJ,BJ,0.59 IF,0.436 IF,9.89,9.8,-0.09,93.8,148.4,758.0
3782,2018-09-05 15:00:00,8.69,BJ,BJ,0.837 IF,0.488 IF,9.95,9.84,-0.109,93.2,138.5,757.7
3783,2018-09-05 16:00:00,9.83,BJ,BJ,0.951 IF,0.538 IF,9.37,9.31,-0.068,93.5,88.3,757.4
3784,2018-09-05 17:00:00,9.93,BJ,BJ,0.854 IF,0.526 IF,8.97,8.93,-0.047,93.4,76.0,757.1
3785,2018-09-05 18:00:00,9.8,BJ,BJ,0.908 IF,0.533 IF,8.91,8.83,-0.076,93.9,88.8,756.8
3786,2018-09-05 19:00:00,9.86,BJ,BJ,0.966 IF,0.54 IF,8.96,8.86,-0.093,94.7,85.6,756.6
3787,2018-09-05 20:00:00,8.88,BJ,BJ,0.89 IF,0.458 IF,8.76,8.69,-0.075,96.0,35.97,756.5
3788,2018-09-05 21:00:00,7.817,BJ,BJ,0.894 IF,0.408 IF,8.71,8.67,-0.041,97.5,12.63,756.5
3789,2018-09-05 22:00:00,6.461,BJ,BJ,0.702 IF,0.356 IF,8.53,8.53,0.001,98.0,1.972,756.5
3790,2018-09-05 23:00:00,7.5,BJ,BJ,0.829 IF,0.38 IF,8.35,8.36,0.009,98.3,0.108,756.5
3791,2018-09-06 00:00:00,6.598,BJ,BJ,0.753 IF,0.352 IF,8.15,8.15,-0.001,98.5,0.038,756.5
3792,2018-09-06 01:00:00,4.87,BJ,BJ,AF,AF,7.904,7.885,-0.019,98.7,0.053,756.5
3793,2018-09-06 02:00:00,5.85,BJ,BJ,AF,AF,5.37,5.251,-0.119,98.5,0.046,756.8
3794,2018-09-06 03:00:00,7.01,BJ,BJ,AF,AF,4.224,4.113,-0.11,98.7,0.22,757.5
3795,2018-09-06 04:00:00,6.763,BJ,BJ,AF,AF,3.552,3.442,-0.109,98.5,0.835,758.5
3796,2018-09-06 05:00:00,6.201,BJ,BJ,AF,AF,2.945,2.828,-0.117,98.0,0.176,759.3
3797,2018-09-06 06:00:00,5.996,BJ,BJ,AF,AF,1.692,1.561,-0.131,97.9,0.002,760.1
3798,2018-09-06 07:00:00,5.462,BJ,BJ,AF,AF,1.485,1.434,-0.051,98.2,4.07,760.7
3799,2018-09-06 08:00:00,6.02,BJ,BJ,AF,AF,1.528,1.428,-0.1,98.3,7.426,761.3
3800,2018-09-06 09:00:00,5.651,BJ,BJ,AF,AF,1.117,0.999,-0.118,98.3,16.08,762.1
3801,2018-09-06 10:00:00,5.741,BJ,BJ,AF,AF,0.949,0.768,-0.181,97.6,39.93,762.8
3802,2018-09-06 11:00:00,5.434,BJ,BJ,AF,AF,0.772,0.508,-0.264,96.8,78.65,763.4
3803,2018-09-06 12:00:00,5.098,BJ,BJ,AF,AF,0.799,0.469,-0.329,96.9,107.4,763.9
3804,2018-09-06 13:00:00,4.642,BJ,BJ,AF,AF,1.199,0.78,-0.419,95.1,148.5,764.5
3805,2018-09-06 14:00:00,4.615,BJ,BJ,AF,AF,1.366,0.901,-0.466,93.2,172.2,764.9
3806,2018-09-06 15:00:00,4.383,BJ,BJ,AF,AF,1.425,0.924,-0.501,91.4,167.6,765.4
3807,2018-09-06 16:00:00,4.375,BJ,BJ,AF,AF,0.986,0.509,-0.478,91.1,153.3,765.8
3808,2018-09-06 17:00:00,3.111,BJ,BJ,AF,AF,0.933,0.41,-0.523,90.6,169.5,766.2
3809,2018-09-06 18:00:00,3.343,BJ,BJ,AF,AF,0.956,0.529,-0.428,90.2,127.7,766.5
3810,2018-09-06 19:00:00,2.776,BJ,BJ,AF,AF,0.777,0.452,-0.325,90.3,86.3,766.9
3811,2018-09-06 20:00:00,2.629,BJ,BJ,0.106 IF,0.264 IF,0.446,0.204,-0.242,91.7,44.66,767.1
3812,2018-09-06 21:00:00,2.151,BJ,BJ,0.066 IF,0.193 IF,-0.02,-0.173,-0.154,93.1,17.83,767.5
3813,2018-09-06 22:00:00,2.367,BJ,BJ,0.072 IF,0.165 IF,-0.422,-0.478,-0.056,94.6,4.048,767.6
3814,2018-09-06 23:00:00,1.865,BJ,BJ,0.057 IF,0.15 IF,-0.657,-0.732,-0.075,95.9,0.099,767.8
3815,2018-09-07 00:00:00,1.498,BJ,BJ,0.065 IF,0.176 IF,-0.858,-0.946,-0.088,94.6,0.0,768.0
3816,2018-09-07 01:00:00,1.379,BJ,BJ,0.039 IF,0.191 IF,-1.252,-1.326,-0.075,94.0,0.0,768.1
3817,2018-09-07 02:00:00,1.72,BJ,BJ,0.056 IF,0.141 IF,-1.408,-1.433,-0.025,94.3,0.001,768.1
3818,2018-09-07 03:00:00,2.117,BJ,BJ,0.079 IF,0.135 IF,-1.766,-1.508,0.258,94.3,0.098,768.1
3819,2018-09-07 04:00:00,2.382,BJ,BJ,0.109 IF,0.183 IF,-1.468,-1.486,-0.019,94.4,0.006,767.9
3820,2018-09-07 05:00:00,2.78,BJ,BJ,AF,AF,-1.524,-1.594,-0.07,93.4,0.005,767.8
3821,2018-09-07 06:00:00,2.951,BJ,BJ,AF,AF,-1.479,-1.583,-0.104,93.7,0.006,767.7
3822,2018-09-07 07:00:00,2.52,BJ,BJ,AF,AF,-1.598,-1.721,-0.123,93.8,1.224,767.6
3823,2018-09-07 08:00:00,3.453,BJ,BJ,AF,AF,-1.713,-1.838,-0.125,94.3,17.09,767.5
3824,2018-09-07 09:00:00,4.745,BJ,BJ,AF,AF,-1.575,-1.767,-0.192,92.9,55.77,767.3
3825,2018-09-07 10:00:00,4.47,BJ,BJ,AF,AF,-1.423,-1.713,-0.29,92.4,103.3,767.2
3826,2018-09-07 11:00:00,4.846,BJ,BJ,AF,AF,-1.448,-1.827,-0.379,94.3,117.8,767.1
3827,2018-09-07 12:00:00,5.19,BJ,BJ,AF,AF,-0.955,-1.477,-0.522,93.0,232.0,766.9
3828,2018-09-07 13:00:00,4.367,BJ,BJ,AF,AF,-0.061,-0.655,-0.594,91.3,277.2,766.7
3829,2018-09-07 14:00:00,4.16,BJ,BJ,0.265 IF,0.386 IF,1.172,0.561,-0.611,87.9,393.8,766.4
3830,2018-09-07 15:00:00,4.093,BJ,BJ,0.227 IF,0.367 IF,2.817,2.184,-0.632,82.2,453.0,765.9
3831,2018-09-07 16:00:00,4.19,BJ,BJ,0.258 IF,0.374 IF,4.349,3.698,-0.651,75.94,439.4,765.6
3832,2018-09-07 17:00:00,5.311,BJ,BJ,0.345 IF,0.337 IF,5.381,4.852,-0.529,71.17,366.9,765.1
3833,2018-09-07 18:00:00,4.885,BJ,BJ,0.325 IF,0.313 IF,6.025,5.523,-0.501,68.89,323.4,764.9
3834,2018-09-07 19:00:00,4.947,BJ,BJ,0.352 IF,0.241 IF,6.168,5.927,-0.241,69.61,205.8,764.6
3835,2018-09-07 20:00:00,3.954,BJ,BJ,0.301 IF,0.178 IF,5.896,6.003,0.107,74.22,111.6,764.3
3836,2018-09-07 21:00:00,2.8,BJ,BJ,0.207 IF,0.114 IF,4.569,5.447,0.878,81.3,47.02,764.2
3837,2018-09-07 22:00:00,2.692,BJ,BJ,0.098 IF,0.123 IF,3.014,3.96,0.946,90.1,6.76,764.1
3838,2018-09-07 23:00:00,3.338,BJ,BJ,AF,AF,1.958,2.929,0.971,93.0,0.394,763.8
3839,2018-09-08 00:00:00,3.585,BJ,BJ,AF,AF,1.202,2.778,1.576,93.8,0.024,763.7
3840,2018-09-08 01:00:00,3.724,BJ,BJ,AF,AF,1.343,3.683,2.34,93.9,0.223,763.7
3841,2018-09-08 02:00:00,3.709,BJ,BJ,AF,AF,0.82,3.16,2.34,95.0,0.227,763.7
3842,2018-09-08 03:00:00,4.45,BJ,BJ,AF,AF,0.132,1.646,1.514,95.3,0.225,763.7
3843,2018-09-08 04:00:00,4.839,BJ,BJ,AF,AF,-0.14,0.981,1.12,94.8,0.224,763.8
3844,2018-09-08 05:00:00,4.253,BJ,BJ,AF,AF,-0.732,0.19,0.922,95.5,0.225,763.9
3845,2018-09-08 06:00:00,4.348,BJ,BJ,AF,AF,-0.849,0.158,1.008,95.9,0.248,763.9
3846,2018-09-08 07:00:00,4.786,BJ,BJ,AF,AF,-0.175,0.667,0.842,94.6,1.718,763.9
3847,2018-09-08 08:00:00,4.735,BJ,BJ,AF,AF,0.071,0.579,0.508,92.3,30.49,764.0
3848,2018-09-08 09:00:00,4.215,BJ,BJ,AF,AF,2.16,1.601,-0.559,83.6,110.1,764.2
3849,2018-09-08 10:00:00,3.464,BJ,BJ,0.221 IF,0.22 IF,2.199,2.029,-0.171,86.1,130.5,764.3
3850,2018-09-08 11:00:00,3.933,BJ,BJ,0.27 IF,0.246 IF,4.625,4.034,-0.59,73.33,292.9,764.2
3851,2018-09-08 12:00:00,3.668,BJ,BJ,0.271 IF,0.234 IF,6.791,6.013,-0.779,67.16,381.2,764.2
3852,2018-09-08 13:00:00,2.634,BJ,BJ,0.173 IF,0.291 IF,8.57,7.833,-0.737,63.79,399.7,764.0
3853,2018-09-08 14:00:00,2.585,BJ,BJ,0.198 IF,0.306 IF,10.18,9.43,-0.746,60.2,448.3,763.7
3854,2018-09-08 15:00:00,2.783,BJ,BJ,AF,AF,10.94,10.3,-0.641,57.67,408.6,763.4
3855,2018-09-08 16:00:00,2.537,BJ,BJ,AF,AF,11.67,11.08,-0.583,56.58,392.5,763.0
3856,2018-09-08 17:00:00,2.327,BJ,BJ,AF,AF,12.37,12.01,-0.365,50.83,363.6,762.6
3857,2018-09-08 18:00:00,2.272,BJ,BJ,AF,AF,12.77,12.21,-0.558,46.86,333.0,762.1
3858,2018-09-08 19:00:00,1.794,BJ,BJ,AF,AF,12.16,12.04,-0.113,49.58,138.3,761.6
3859,2018-09-08 20:00:00,0.873,BJ,BJ,0.03 IF,0.07 IF,11.03,11.5,0.468,58.28,52.18,761.1
3860,2018-09-08 21:00:00,1.123,BJ,BJ,0.038 IF,0.072 IF,10.21,11.26,1.049,61.24,13.47,760.7
3861,2018-09-08 22:00:00,2.03,BJ,BJ,0.05 IF,0.093 IF,9.31,10.31,1.0,65.15,2.629,760.4
3862,2018-09-08 23:00:00,3.264,BJ,BJ,0.069 IF,0.122 IF,7.578,9.4,1.821,75.95,0.051,759.9
3863,2018-09-09 00:00:00,4.035,BJ,BJ,0.309 IF,0.1 IF,7.272,9.55,2.278,73.92,0.041,759.5
3864,2018-09-09 01:00:00,3.358,BJ,BJ,0.283 IF,0.12 IF,6.324,7.763,1.438,77.83,0.032,759.2
3865,2018-09-09 02:00:00,3.186,BJ,BJ,0.226 IF,0.118 IF,5.474,6.453,0.979,82.2,0.028,758.9
3866,2018-09-09 03:00:00,4.337,BJ,BJ,0.282 IF,0.131 IF,5.723,6.382,0.659,82.7,0.087,758.5
3867,2018-09-09 04:00:00,3.652,BJ,BJ,0.196 IF,0.192 IF,5.867,6.182,0.314,84.8,0.069,758.2
3868,2018-09-09 05:00:00,4.546,BJ,BJ,0.278 IF,0.206 IF,5.786,6.047,0.261,85.8,0.081,758.1
3869,2018-09-09 06:00:00,4.015,BJ,BJ,0.333 IF,0.202 IF,5.516,5.731,0.215,88.7,0.056,758.4
3870,2018-09-09 07:00:00,3.765,BJ,BJ,0.295 IF,0.143 IF,5.37,5.733,0.363,90.7,0.915,758.6
3871,2018-09-09 08:00:00,3.451,BJ,BJ,0.276 IF,0.136 IF,4.398,5.165,0.767,94.9,14.42,758.7
3872,2018-09-09 09:00:00,3.293,BJ,BJ,0.257 IF,0.137 IF,4.452,4.71,0.258,94.4,67.48,758.9
3873,2018-09-09 10:00:00,3.097,BJ,BJ,AF,AF,6.333,6.107,-0.227,94.4,85.3,759.0
3874,2018-09-09 11:00:00,3.576,BJ,BJ,AF,AF,7.143,6.991,-0.153,93.9,65.89,759.2
3875,2018-09-09 12:00:00,3.777,BJ,BJ,AF,AF,7.239,7.029,-0.21,95.1,116.8,759.3
3876,2018-09-09 13:00:00,3.57,BJ,BJ,AF,AF,7.852,7.451,-0.4,92.7,197.5,759.4
3877,2018-09-09 14:00:00,2.985,BJ,BJ,AF,AF,7.955,7.63,-0.324,91.0,128.9,759.7
3878,2018-09-09 15:00:00,2.064,BJ,BJ,0.162 IF,0.256 IF,8.26,7.963,-0.301,90.3,184.9,759.7
3879,2018-09-09 16:00:00,1.746,BJ,BJ,0.116 IF,0.192 IF,8.72,8.51,-0.209,85.5,130.5,759.8
3880,2018-09-09 17:00:00,2.318,BJ,BJ,0.167 IF,0.148 IF,8.93,8.73,-0.199,84.0,89.9,759.8
3881,2018-09-09 18:00:00,1.583,BJ,BJ,0.114 IF,0.163 IF,8.61,8.45,-0.152,88.1,79.81,759.9
3882,2018-09-09 19:00:00,1.208,BJ,BJ,AF,AF,8.36,8.23,-0.126,90.5,75.78,760.1
3883,2018-09-09 20:00:00,0.931,BJ,BJ,AF,AF,7.893,7.816,-0.077,95.4,50.44,760.1
3884,2018-09-09 21:00:00,1.109,BJ,BJ,AF,AF,7.47,7.784,0.314,95.8,20.3,760.1
3885,2018-09-09 22:00:00,1.393,BJ,BJ,0.073 IF,0.101 IF,6.867,7.42,0.553,97.0,1.283,760.2
3886,2018-09-09 23:00:00,1.56,BJ,BJ,0.047 IF,0.08 IF,6.743,7.122,0.379,97.9,0.076,760.4
3887,2018-09-10 00:00:00,2.195,BJ,BJ,0.077 IF,0.114 IF,6.603,7.149,0.547,98.4,0.055,760.3
3888,2018-09-10 01:00:00,1.02,BJ,BJ,0.032 IF,0.094 IF,6.781,7.183,0.403,98.6,0.082,760.3
3889,2018-09-10 02:00:00,1.053,BJ,BJ,0.013 IF,0.06 IF,6.422,6.908,0.486,98.6,0.049,760.5
3890,2018-09-10 03:00:00,1.107,BJ,BJ,0.05 IF,0.158 IF,6.127,6.424,0.297,98.7,0.027,760.6
3891,2018-09-10 04:00:00,1.289,BJ,BJ,0.031 IF,0.083 IF,6.269,6.555,0.287,98.8,0.057,760.8
3892,2018-09-10 05:00:00,0.608,BJ,BJ,0.017 IF,0.052 IF,6.116,6.338,0.222,98.8,0.063,760.8
3893,2018-09-10 06:00:00,0.87,BJ,BJ,0.014 IF,0.054 IF,5.913,6.268,0.355,98.9,0.083,761.0
3894,2018-09-10 07:00:00,1.078,BJ,BJ,0.031 IF,0.07 IF,5.556,6.016,0.46,98.9,0.757,761.3
3895,2018-09-10 08:00:00,1.934,BJ,BJ,0.065 IF,0.103 IF,5.4,5.728,0.328,99.0,8.16,761.5
3896,2018-09-10 09:00:00,1.995,BJ,BJ,0.07 IF,0.13 IF,5.66,5.784,0.124,99.2,30.2,761.5
3897,2018-09-10 10:00:00,2.581,BJ,BJ,0.143 IF,0.205 IF,6.298,6.146,-0.152,99.1,62.15,761.7
3898,2018-09-10 11:00:00,3.156,BJ,BJ,0.254 IF,0.242 IF,6.55,6.302,-0.248,98.8,150.0,761.8
3899,2018-09-10 12:00:00,3.194,BJ,BJ,0.263 IF,0.211 IF,7.017,6.805,-0.212,96.8,146.7,761.8
3900,2018-09-10 13:00:00,2.938,BJ,BJ,0.185 IF,0.227 IF,7.689,7.307,-0.382,91.5,194.0,761.9
3901,2018-09-10 14:00:00,3.885,BJ,BJ,0.277 IF,0.268 IF,8.36,7.879,-0.478,86.3,239.8,761.9
3902,2018-09-10 15:00:00,3.961,BJ,BJ,0.25 IF,0.313 IF,8.35,7.935,-0.415,88.0,170.0,762.1
3903,2018-09-10 16:00:00,4.618,BJ,BJ,0.322 IF,0.288 IF,8.57,8.17,-0.405,87.4,169.1,761.9
3904,2018-09-10 17:00:00,5.228,BJ,BJ,0.298 IF,0.309 IF,8.42,8.12,-0.303,87.5,126.4,761.6
3905,2018-09-10 18:00:00,5.36,BJ,BJ,0.358 IF,0.316 IF,8.58,8.39,-0.189,85.9,99.7,761.3
3906,2018-09-10 19:00:00,6.101,BJ,BJ,0.35 IF,0.337 IF,8.02,7.901,-0.12,89.0,63.56,761.2
3907,2018-09-10 20:00:00,6.448,BJ,BJ,0.385 IF,0.354 IF,7.354,7.285,-0.069,92.4,33.77,761.2
3908,2018-09-10 21:00:00,6.569,BJ,BJ,0.405 IF,0.333 IF,6.666,6.677,0.01,94.4,8.54,761.1
