,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb),junk
1069,2018-05-15 14:00:00,2.442,99.9,9.25,0.074,0.248,-0.169,-0.4,-0.232,75.78,595.8,759.7,AF
1070,2018-05-15 15:00:00,3.619,89.9,12.47,0.04,0.282,-0.216,-0.431,-0.215,76.38,659.3,759.7,AF
1071,2018-05-15 16:00:00,2.805,89.7,8.6,-0.027,0.285,-0.133,-0.303,-0.17,76.25,663.3,759.8,AF
1072,2018-05-15 17:00:00,2.77,91.5,9.53,-0.021,0.245,-0.216,-0.414,-0.199,85.3,540.4,759.9,AF
1073,2018-05-15 18:00:00,4.114,95.1,9.68,-0.037,0.287,-0.418,-0.682,-0.264,88.4,463.5,759.9,AF
1074,2018-05-15 19:00:00,5.23,94.6,4.753,0.115,0.322,-0.512,-0.769,-0.257,86.7,357.9,759.8,AF
1075,2018-05-15 20:00:00,5.334,92.9,5.228,0.023,0.342,-1.016,-1.266,-0.25,87.7,237.5,759.9,AF
1076,2018-05-15 21:00:00,6.267,92.5,3.991,0.02,0.364,-1.904,-2.184,-0.28,88.6,187.9,759.9,AF
1077,2018-05-15 22:00:00,5.927,88.1,4.966,-0.097,0.377,-2.3,-2.554,-0.254,89.4,114.7,760.1,AF
1078,2018-05-15 23:00:00,6.101,85.4,4.084,-0.262,0.313,-2.805,-3.033,-0.229,90.2,59.86,760.3,AF
1079,2018-05-16 00:00:00,3.98,72.22,8.69,0.071,0.282,-3.096,-3.311,-0.215,92.3,21.0,760.5,AF
1080,2018-05-16 01:00:00,3.859,66.33,7.379,0.159,0.24,-3.077,-3.283,-0.206,94.2,7.189,760.6,AF
1081,2018-05-16 02:00:00,4.653,73.34,7.214,0.053,0.273,-3.2,-3.427,-0.227,95.0,3.601,760.7,AF
1082,2018-05-16 03:00:00,4.485,76.86,6.962,-0.013,0.302,-3.518,-3.743,-0.225,95.3,3.312,760.8,AF
1083,2018-05-16 04:00:00,4.863,86.1,7.475,0.01,0.3,-3.649,-3.885,-0.236,95.3,5.559,760.9,AF
1084,2018-05-16 05:00:00,6.4,85.3,4.696,-0.239,0.331,-4.193,-4.455,-0.262,95.0,11.51,761.0,AF
1085,2018-05-16 06:00:00,5.67,99.7,7.244,0.225,0.338,-4.602,-4.882,-0.28,94.9,23.78,761.0,AF
1086,2018-05-16 07:00:00,5.255,94.8,8.53,0.095,0.383,-4.629,-4.903,-0.274,95.4,60.06,761.1,AF
1087,2018-05-16 08:00:00,5.412,91.4,7.595,0.012,0.391,-4.586,-4.879,-0.293,94.6,104.1,761.1,AF
1088,2018-05-16 09:00:00,5.61,88.9,7.164,-0.047,0.367,-4.529,-4.852,-0.323,93.5,185.1,761.0,AF
1089,2018-05-16 10:00:00,5.465,83.4,10.12,0.014,0.372,-4.499,-4.827,-0.328,92.3,239.5,761.2,AF
1090,2018-05-16 11:00:00,5.984,82.1,6.432,-0.054,0.343,-4.553,-4.92,-0.367,91.8,310.5,761.3,AF
1091,2018-05-16 12:00:00,6.11,75.41,8.5,0.014,0.367,-4.427,-4.815,-0.388,91.1,396.6,761.4,AF
1092,2018-05-16 13:00:00,6.498,80.1,7.187,-0.1,0.382,-4.147,-4.573,-0.427,91.3,432.5,761.4,AF
1093,2018-05-16 14:00:00,6.421,73.36,6.455,0.06,0.34,-3.845,-4.234,-0.389,91.1,469.7,761.4,AF
1094,2018-05-16 15:00:00,6.899,83.0,5.999,-0.178,0.403,-3.413,-3.88,-0.467,90.8,506.1,761.4,AF
1095,2018-05-16 16:00:00,6.64,81.0,6.384,-0.141,0.371,-3.183,-3.615,-0.432,91.0,458.3,761.4,AF
1096,2018-05-16 17:00:00,6.703,75.85,7.599,0.032,0.415,-2.999,-3.377,-0.378,91.4,386.5,761.2,AF
1097,2018-05-16 18:00:00,6.514,80.2,6.811,-0.031,0.372,-2.933,-3.272,-0.339,92.6,312.7,761.4,AF
1098,2018-05-16 19:00:00,6.076,75.41,7.621,0.076,0.488,-2.88,-3.211,-0.331,92.3,278.5,761.4,AF
1099,2018-05-16 20:00:00,6.281,71.14,7.771,0.141,0.406,-2.96,-3.24,-0.28,93.8,182.5,761.4,AF
1100,2018-05-16 21:00:00,6.536,76.07,8.05,0.064,0.447,-2.981,-3.26,-0.279,93.9,163.4,761.5,AF
1101,2018-05-16 22:00:00,5.892,88.3,6.322,-0.032,0.363,-3.111,-3.359,-0.248,94.7,97.7,761.6,AF
1102,2018-05-16 23:00:00,5.654,78.55,7.576,-0.011,0.347,-3.12,-3.336,-0.216,95.4,62.36,761.8,AF
1103,2018-05-17 00:00:00,5.691,71.64,5.296,0.095,0.276,-3.356,-3.55,-0.194,96.3,17.43,762.0,AF
1104,2018-05-17 01:00:00,5.666,69.11,5.473,0.161,0.31,-3.674,-3.871,-0.197,97.0,6.411,762.2,AF
1105,2018-05-17 02:00:00,5.92,64.51,5.601,0.348,0.31,-4.023,-4.229,-0.206,97.4,6.94,762.4,AF
1106,2018-05-17 03:00:00,6.122,63.11,5.481,0.42,0.305,-4.418,-4.636,-0.217,97.8,6.769,762.5,AF
1107,2018-05-17 04:00:00,5.909,63.65,5.494,0.393,0.32,-4.84,-5.024,-0.184,97.5,5.724,762.5,AF
1108,2018-05-17 05:00:00,5.244,62.18,6.846,0.353,0.278,-5.147,-5.31,-0.163,96.9,15.28,762.7,AF
1109,2018-05-17 06:00:00,4.366,61.58,6.256,0.23,0.23,-5.231,-5.406,-0.175,96.5,39.98,762.9,AF
1110,2018-05-17 07:00:00,3.913,57.27,6.298,0.253,0.194,-5.353,-5.572,-0.219,96.0,77.42,763.1,AF
1111,2018-05-17 08:00:00,3.909,55.39,6.887,0.314,0.202,-5.378,-5.626,-0.248,95.7,138.7,763.3,AF
1112,2018-05-17 09:00:00,3.866,54.0,7.315,0.426,0.241,-5.481,-5.74,-0.259,95.5,180.9,763.5,AF
1113,2018-05-17 10:00:00,4.02,59.9,7.205,0.291,0.275,-5.657,-5.921,-0.263,95.1,224.0,763.9,AF
1114,2018-05-17 11:00:00,3.681,60.72,8.15,0.225,0.267,-5.682,-5.949,-0.268,94.8,274.5,764.1,AF
1115,2018-05-17 12:00:00,3.699,56.57,8.1,0.331,0.308,-5.684,-5.967,-0.283,94.6,327.4,764.5,AF
1116,2018-05-17 13:00:00,3.836,57.35,9.39,0.256,0.317,-5.532,-5.857,-0.325,93.8,450.2,764.7,AF
1117,2018-05-17 14:00:00,3.854,59.56,9.27,0.182,0.312,-5.377,-5.736,-0.36,92.8,497.1,764.9,AF
1118,2018-05-17 15:00:00,3.629,61.81,8.95,0.137,0.295,-5.329,-5.69,-0.362,91.9,434.8,765.1,AF
1119,2018-05-17 16:00:00,2.952,60.55,11.73,0.138,0.307,-5.093,-5.572,-0.479,88.9,396.8,765.3,AF
1120,2018-05-17 17:00:00,2.927,57.28,10.89,0.174,0.319,-5.01,-5.347,-0.337,86.9,430.0,765.5,AF
1121,2018-05-17 18:00:00,2.816,56.24,10.47,0.139,0.292,-5.071,-5.322,-0.251,86.3,352.4,765.5,AF
1122,2018-05-17 19:00:00,3.215,55.71,12.37,0.161,0.284,-5.091,-5.362,-0.272,87.5,290.1,765.6,AF
1123,2018-05-17 20:00:00,3.57,58.08,14.13,0.162,0.268,-5.243,-5.542,-0.299,88.0,216.3,765.8,AF
1124,2018-05-17 21:00:00,3.845,63.65,8.53,0.196,0.275,-5.377,-5.651,-0.274,90.2,148.3,765.8,AF
1125,2018-05-17 22:00:00,4.311,60.18,7.298,0.31,0.269,-5.628,-5.885,-0.256,92.2,86.0,766.1,AF
1126,2018-05-17 23:00:00,4.334,67.93,7.592,0.126,0.314,-5.949,-6.212,-0.263,94.1,48.11,766.3,AF
1127,2018-05-18 00:00:00,4.384,74.08,5.893,0.038,0.236,-6.302,-6.553,-0.252,95.3,23.95,766.5,AF
1128,2018-05-18 01:00:00,4.042,70.78,7.56,0.095,0.249,-6.629,-6.853,-0.224,96.2,10.51,766.8,AF
1129,2018-05-18 02:00:00,3.876,62.69,6.937,0.244,0.242,-6.818,-7.023,-0.204,95.6,5.385,766.8,AF
1130,2018-05-18 03:00:00,3.571,59.49,8.45,0.258,0.234,-6.988,-7.192,-0.204,95.9,4.261,767.0,AF
1131,2018-05-18 04:00:00,3.886,61.04,6.839,0.294,0.246,-7.202,-7.416,-0.213,95.4,6.447,767.1,AF
1132,2018-05-18 05:00:00,3.396,77.03,7.025,0.009,0.213,-7.062,-7.25,-0.188,95.0,14.9,767.0,AF
1133,2018-05-18 06:00:00,3.197,78.08,8.29,0.06,0.227,-7.036,-7.217,-0.181,94.7,32.22,766.9,AF
1134,2018-05-18 07:00:00,3.054,63.4,8.74,0.155,0.238,-7.168,-7.352,-0.183,94.5,59.64,766.9,AF
1135,2018-05-18 08:00:00,3.09,68.88,7.342,0.102,0.219,-6.83,-7.036,-0.206,94.6,107.4,766.9,AF
1136,2018-05-18 09:00:00,3.899,77.44,5.161,0.0,0.175,-6.583,-6.848,-0.265,94.6,164.7,766.8,AF
1137,2018-05-18 10:00:00,4.181,80.2,6.091,-0.016,0.204,-7.046,-7.375,-0.329,93.9,227.0,766.7,AF
1138,2018-05-18 11:00:00,3.614,89.6,10.4,0.194,0.307,-7.087,-7.416,-0.328,93.7,291.6,766.6,AF
1139,2018-05-18 12:00:00,5.283,83.4,7.449,0.013,0.386,-6.802,-7.18,-0.378,93.6,351.6,766.5,AF
1140,2018-05-18 13:00:00,6.042,93.1,8.92,0.313,0.497,-6.807,-7.208,-0.401,93.6,392.1,766.4,AF
1141,2018-05-18 14:00:00,6.675,86.9,7.8,0.07,0.505,-6.466,-6.881,-0.415,93.8,397.5,766.1,AF
1142,2018-05-18 15:00:00,6.979,85.3,6.993,0.006,0.444,-6.414,-6.845,-0.431,93.7,440.6,765.8,AF
1143,2018-05-18 16:00:00,7.217,85.4,7.402,0.021,0.483,-6.153,-6.62,-0.467,93.8,475.6,765.5,AF
1144,2018-05-18 17:00:00,7.221,81.8,7.398,-0.044,0.442,-5.936,-6.396,-0.46,94.0,487.0,765.0,AF
1145,2018-05-18 18:00:00,7.562,79.0,6.313,-0.087,0.387,-6.056,-6.532,-0.477,93.9,445.9,764.7,AF
1146,2018-05-18 19:00:00,7.983,79.81,5.544,-0.162,0.386,-6.318,-6.777,-0.459,93.7,462.8,764.4,AF
1147,2018-05-18 20:00:00,8.18,80.6,5.422,-0.108,0.395,-6.515,-6.939,-0.425,93.1,269.8,764.3,AF
1148,2018-05-18 21:00:00,8.17,77.57,5.604,-0.037,0.355,-6.88,-7.222,-0.342,92.3,187.0,764.0,AF
1149,2018-05-18 22:00:00,8.28,77.56,5.566,-0.024,0.352,-7.405,-7.701,-0.295,92.8,114.7,763.7,AF
1150,2018-05-18 23:00:00,8.49,76.48,6.117,0.014,0.393,-7.944,-8.21,-0.267,93.8,68.26,763.5,AF
1151,2018-05-19 00:00:00,8.68,76.54,5.519,-0.028,0.379,-8.43,-8.66,-0.229,93.9,29.58,763.3,AF
1152,2018-05-19 01:00:00,8.7,78.07,5.012,-0.041,0.352,-8.86,-9.07,-0.204,93.8,14.47,763.2,AF
1153,2018-05-19 02:00:00,8.45,79.05,4.807,-0.087,0.334,-9.14,-9.33,-0.19,93.8,6.91,763.0,AF
1154,2018-05-19 03:00:00,7.492,70.88,5.798,0.211,0.347,-9.41,-9.59,-0.179,93.1,6.413,762.7,AF
1155,2018-05-19 04:00:00,7.731,72.44,5.305,0.122,0.316,-9.94,-10.12,-0.182,92.5,10.81,762.5,AF
1156,2018-05-19 05:00:00,6.728,74.69,5.745,0.056,0.297,-10.11,-10.31,-0.194,92.2,20.72,762.3,AF
1157,2018-05-19 06:00:00,6.256,69.32,6.652,0.264,0.38,-10.22,-10.44,-0.218,91.9,44.51,762.1,AF
1158,2018-05-19 07:00:00,6.667,67.9,5.889,0.246,0.348,-10.56,-10.79,-0.234,91.3,94.3,761.8,AF
1159,2018-05-19 08:00:00,6.388,65.09,5.97,0.342,0.348,-10.48,-10.71,-0.236,90.8,176.5,761.5,AF
1160,2018-05-19 09:00:00,6.645,60.58,6.237,0.565,0.332,-10.12,-10.41,-0.29,89.8,294.0,761.3,AF
1161,2018-05-19 10:00:00,7.735,62.64,5.915,0.592,0.406,-9.56,-9.95,-0.385,89.3,356.9,761.0,AF
1162,2018-05-19 11:00:00,8.05,72.34,5.635,0.156,0.352,-8.77,-9.35,-0.587,87.7,455.4,760.8,AF
1163,2018-05-19 12:00:00,8.82,72.06,5.588,0.167,0.361,-7.746,-8.51,-0.767,83.2,671.4,760.5,AF
1164,2018-05-19 13:00:00,9.04,73.47,5.846,0.134,0.397,-6.289,-6.804,-0.515,84.2,781.2,760.3,AF
1165,2018-05-19 14:00:00,9.49,66.57,7.006,0.551,0.554,-5.132,-5.609,-0.477,85.2,759.9,760.0,AF
1166,2018-05-19 15:00:00,10.73,71.62,6.401,0.315,0.524,-4.379,-4.732,-0.353,85.0,723.0,759.6,AF
1167,2018-05-19 16:00:00,11.69,74.91,4.546,0.154,0.391,-3.775,-4.059,-0.284,85.2,671.0,759.2,AF
1168,2018-05-19 17:00:00,12.4,72.58,5.472,0.305,0.499,-3.188,-3.499,-0.312,85.9,516.7,758.8,AF
1169,2018-05-19 18:00:00,11.89,74.95,5.988,0.223,0.502,-3.109,-3.363,-0.255,86.6,402.1,758.7,AF
1170,2018-05-19 19:00:00,11.77,64.09,6.025,0.941,0.612,-3.264,-3.531,-0.268,87.5,311.1,758.5,AF
1171,2018-05-19 20:00:00,11.51,61.48,5.952,1.112,0.517,-3.697,-3.933,-0.236,89.2,223.6,758.4,AF
1172,2018-05-19 21:00:00,11.57,61.88,6.159,1.086,0.548,-3.819,-4.005,-0.186,89.2,162.9,758.1,AF
1173,2018-05-19 22:00:00,11.24,64.07,6.904,0.832,0.599,-4.098,-4.241,-0.143,90.0,92.8,758.0,AF
1174,2018-05-19 23:00:00,10.88,57.22,5.359,1.23,0.455,-4.792,-4.958,-0.166,93.0,50.21,757.9,AF
1175,2018-05-20 00:00:00,10.35,53.83,4.485,1.195,0.417,-5.522,-5.684,-0.161,94.1,23.97,757.9,AF
1176,2018-05-20 01:00:00,10.15,54.27,4.916,1.154,0.435,-6.161,-6.322,-0.161,95.8,8.39,757.9,AF
1177,2018-05-20 02:00:00,10.01,53.54,4.442,1.112,0.442,-6.54,-6.682,-0.142,95.9,5.413,757.8,AF
1178,2018-05-20 03:00:00,8.4,50.15,4.66,0.874,0.485,-6.662,-6.778,-0.116,95.2,4.964,757.7,AF
1179,2018-05-20 04:00:00,7.203,52.56,5.231,0.711,0.431,-6.362,-6.467,-0.104,95.3,10.56,757.4,AF
1180,2018-05-20 05:00:00,8.94,73.85,5.247,0.143,0.35,-5.598,-5.735,-0.137,94.5,17.64,757.1,AF
1181,2018-05-20 06:00:00,8.82,75.76,4.496,0.079,0.286,-5.553,-5.671,-0.118,93.6,35.45,757.1,AF
1182,2018-05-20 07:00:00,8.91,69.23,6.246,0.317,0.503,-5.799,-5.951,-0.152,94.1,67.35,756.9,AF
1183,2018-05-20 08:00:00,8.55,54.29,4.111,0.975,0.318,-6.455,-6.641,-0.186,95.1,95.6,756.9,AF
1184,2018-05-20 09:00:00,8.44,53.36,4.296,0.968,0.346,-6.546,-6.73,-0.184,95.1,152.6,756.8,AF
1185,2018-05-20 10:00:00,8.69,68.89,7.25,0.304,0.634,-5.848,-6.115,-0.268,93.7,237.5,756.5,AF
1186,2018-05-20 11:00:00,9.58,77.1,4.377,0.016,0.316,-5.265,-5.543,-0.278,90.5,359.1,756.2,AF
1187,2018-05-20 12:00:00,9.41,74.41,4.618,0.119,0.307,-5.07,-5.339,-0.269,90.3,372.4,756.1,AF
1188,2018-05-20 13:00:00,9.41,74.64,5.042,0.119,0.337,-4.739,-5.042,-0.303,89.9,437.3,755.9,AF
1189,2018-05-20 14:00:00,9.53,71.59,4.911,0.229,0.373,-4.299,-4.624,-0.325,88.8,481.1,755.7,AF
1190,2018-05-20 15:00:00,9.2,69.72,5.69,0.337,0.45,-3.778,-4.112,-0.334,87.2,506.5,755.5,AF
1191,2018-05-20 16:00:00,9.42,72.56,5.776,0.217,0.402,-3.364,-3.665,-0.301,87.5,494.2,755.1,AF
1192,2018-05-20 17:00:00,9.23,73.27,4.897,0.173,0.378,-2.938,-3.214,-0.275,87.9,452.8,754.7,AF
1193,2018-05-20 18:00:00,9.48,78.04,4.871,-0.022,0.357,-2.717,-2.968,-0.251,88.7,375.9,754.5,AF
1194,2018-05-20 19:00:00,9.54,71.79,4.516,0.233,0.364,-3.055,-3.264,-0.209,93.2,187.6,754.3,AF
1195,2018-05-20 20:00:00,9.14,73.26,4.896,0.156,0.34,-3.18,-3.374,-0.195,93.0,198.9,754.0,AF
1196,2018-05-20 21:00:00,8.54,72.92,4.611,0.165,0.318,-3.251,-3.424,-0.173,92.9,145.1,753.8,AF
1197,2018-05-20 22:00:00,8.56,75.97,5.62,0.027,0.362,-3.541,-3.708,-0.167,95.4,83.3,753.8,AF
1198,2018-05-20 23:00:00,8.36,77.42,4.404,-0.016,0.327,-3.538,-3.657,-0.119,93.6,56.1,753.7,AF
1199,2018-05-21 00:00:00,8.31,78.47,4.204,-0.033,0.32,-3.6,-3.721,-0.121,95.9,24.76,753.6,AF
1200,2018-05-21 01:00:00,8.97,80.4,5.103,-0.107,0.391,-4.002,-4.137,-0.135,95.6,15.85,753.5,AF
1201,2018-05-21 02:00:00,8.3,74.74,4.924,0.053,0.316,-4.512,-4.654,-0.142,95.8,6.666,753.5,AF
1202,2018-05-21 03:00:00,8.23,73.91,4.6,0.083,0.301,-4.845,-4.987,-0.142,95.9,5.45,753.4,AF
1203,2018-05-21 04:00:00,8.02,73.5,4.608,0.092,0.29,-5.029,-5.164,-0.134,94.9,10.34,753.3,AF
1204,2018-05-21 05:00:00,7.971,71.65,5.526,0.196,0.431,-5.505,-5.653,-0.149,94.1,18.37,753.2,AF
1205,2018-05-21 06:00:00,7.272,75.84,6.42,0.045,0.379,-5.903,-6.063,-0.159,92.6,44.72,753.1,AF
1206,2018-05-21 07:00:00,6.593,71.67,6.826,0.182,0.405,-6.15,-6.334,-0.184,92.3,89.5,753.0,AF
1207,2018-05-21 08:00:00,6.069,66.08,7.667,0.264,0.398,-6.401,-6.618,-0.217,92.8,137.6,753.0,AF
1208,2018-05-21 09:00:00,6.153,58.64,7.404,0.488,0.333,-6.549,-6.796,-0.247,91.8,193.7,752.9,AF
1209,2018-05-21 10:00:00,5.343,65.28,8.93,0.262,0.37,-6.435,-6.695,-0.26,91.2,259.1,752.7,AF
1210,2018-05-21 11:00:00,5.371,55.96,6.563,0.45,0.299,-6.384,-6.683,-0.3,90.8,302.7,752.6,AF
1211,2018-05-21 12:00:00,5.436,55.34,8.2,0.446,0.327,-5.948,-6.241,-0.294,89.9,348.9,752.4,AF
1212,2018-05-21 13:00:00,6.385,60.22,7.459,0.496,0.35,-5.56,-5.884,-0.324,89.7,397.5,752.2,AF
1213,2018-05-21 14:00:00,6.241,64.02,8.21,0.422,0.388,-5.16,-5.461,-0.301,90.7,391.7,752.2,AF
1214,2018-05-21 15:00:00,6.097,61.85,8.17,0.412,0.362,-4.682,-4.973,-0.29,90.5,378.4,752.1,AF
1215,2018-05-21 16:00:00,5.844,62.33,7.927,0.408,0.358,-4.01,-4.253,-0.243,89.9,338.1,751.8,AF
1216,2018-05-21 17:00:00,5.592,66.79,6.481,0.279,0.348,-3.229,-3.411,-0.182,88.1,313.7,751.6,AF
1217,2018-05-21 18:00:00,5.786,67.86,6.496,0.251,0.334,-2.541,-2.699,-0.159,86.9,280.1,751.5,AF
1218,2018-05-21 19:00:00,6.036,74.85,5.41,0.027,0.255,-2.211,-2.332,-0.121,86.2,255.4,751.2,AF
1219,2018-05-21 20:00:00,7.411,69.84,6.017,0.258,0.366,-2.022,-2.126,-0.103,85.3,192.8,751.1,AF
1220,2018-05-21 21:00:00,7.968,76.64,5.133,-0.023,0.311,-2.241,-2.32,-0.079,87.2,122.9,751.0,AF
1221,2018-05-21 22:00:00,7.317,73.89,4.755,0.073,0.264,-2.285,-2.337,-0.053,88.9,76.57,751.1,AF
1222,2018-05-21 23:00:00,7.312,75.92,4.925,0.002,0.305,-2.31,-2.357,-0.047,90.5,36.96,751.2,AF
1223,2018-05-22 00:00:00,6.397,72.39,4.806,0.091,0.264,-2.363,-2.402,-0.039,92.2,13.48,751.2,AF
1224,2018-05-22 01:00:00,6.854,62.99,5.21,0.543,0.319,-2.437,-2.491,-0.054,93.7,10.36,751.2,AF
1225,2018-05-22 02:00:00,6.744,55.94,4.95,0.675,0.303,-2.659,-2.726,-0.068,95.0,6.43,751.1,AF
1226,2018-05-22 03:00:00,7.154,52.66,3.991,0.743,0.323,-2.736,-2.799,-0.062,93.8,6.194,751.0,AF
1227,2018-05-22 04:00:00,7.417,52.39,3.729,0.788,0.328,-2.93,-3.006,-0.076,94.9,8.7,751.0,AF
1228,2018-05-22 05:00:00,7.39,52.5,3.959,0.752,0.34,-3.013,-3.105,-0.092,96.1,15.61,751.0,AF
1229,2018-05-22 06:00:00,7.113,55.38,4.814,0.737,0.317,-2.83,-2.929,-0.099,97.5,30.38,751.0,AF
1230,2018-05-22 07:00:00,8.09,64.26,5.118,0.59,0.384,-2.715,-2.826,-0.111,97.6,52.2,750.9,AF
1231,2018-05-22 08:00:00,8.17,69.26,4.472,0.275,0.351,-2.703,-2.828,-0.124,97.0,100.7,750.8,AF
1232,2018-05-22 09:00:00,8.64,69.61,4.334,0.256,0.383,-2.639,-2.783,-0.144,96.7,139.7,750.8,AF
1233,2018-05-22 10:00:00,7.974,75.38,4.042,0.076,0.263,-2.487,-2.659,-0.173,97.0,217.8,750.8,AF
1234,2018-05-22 11:00:00,7.547,76.26,3.882,0.048,0.246,-2.392,-2.572,-0.18,96.4,241.0,750.9,AF
1235,2018-05-22 12:00:00,7.563,76.09,4.608,0.032,0.292,-2.372,-2.559,-0.187,96.5,260.6,751.0,AF
1236,2018-05-22 13:00:00,7.697,71.83,5.18,0.229,0.364,-2.274,-2.501,-0.227,96.5,332.2,751.0,AF
1237,2018-05-22 14:00:00,8.14,74.35,4.402,0.119,0.29,-2.304,-2.577,-0.273,95.3,416.8,751.0,AF
1238,2018-05-22 15:00:00,7.907,72.72,5.032,0.171,0.343,-2.266,-2.54,-0.274,95.8,384.2,751.1,AF
1239,2018-05-22 16:00:00,8.17,74.41,4.84,0.115,0.301,-2.196,-2.46,-0.264,95.0,352.3,751.3,AF
1240,2018-05-22 17:00:00,8.22,73.37,5.27,0.148,0.368,-2.059,-2.313,-0.254,94.0,364.5,751.3,AF
1241,2018-05-22 18:00:00,7.831,73.8,5.384,0.125,0.357,-2.124,-2.367,-0.243,94.3,291.5,751.5,AF
1242,2018-05-22 19:00:00,8.09,75.02,5.334,0.087,0.391,-2.128,-2.358,-0.231,94.2,247.1,751.4,AF
1243,2018-05-22 20:00:00,8.18,75.11,4.505,0.082,0.27,-2.317,-2.519,-0.201,95.6,183.0,751.4,AF
1244,2018-05-22 21:00:00,8.09,71.98,4.409,0.142,0.313,-2.469,-2.657,-0.188,96.0,127.5,751.5,AF
1245,2018-05-22 22:00:00,7.782,72.73,4.336,0.111,0.278,-2.486,-2.638,-0.152,95.6,80.7,751.6,AF
1246,2018-05-22 23:00:00,7.655,74.38,4.136,0.047,0.243,-2.627,-2.764,-0.138,96.5,43.01,751.7,AF
1247,2018-05-23 00:00:00,7.094,76.72,3.851,0.007,0.223,-2.762,-2.896,-0.134,98.3,18.98,751.7,AF
1248,2018-05-23 01:00:00,6.895,76.82,3.719,0.008,0.209,-2.849,-2.992,-0.143,98.4,11.84,751.8,AF
1249,2018-05-23 02:00:00,6.563,77.69,3.596,-0.019,0.203,-2.905,-3.023,-0.118,98.8,4.877,752.0,AF
1250,2018-05-23 03:00:00,6.634,77.61,3.786,-0.005,0.211,-2.977,-3.06,-0.082,98.4,4.948,752.0,AF
1251,2018-05-23 04:00:00,6.328,80.3,3.899,-0.005,0.262,-3.11,-3.205,-0.095,98.1,8.7,752.1,AF
1252,2018-05-23 05:00:00,5.705,78.02,4.057,0.015,0.208,-3.192,-3.296,-0.104,98.0,21.6,752.1,AF
1253,2018-05-23 06:00:00,5.893,77.61,3.799,0.032,0.22,-3.029,-3.14,-0.111,98.0,51.34,752.0,AF
1254,2018-05-23 07:00:00,6.133,77.56,3.883,0.024,0.217,-2.657,-2.781,-0.125,98.1,87.4,752.1,AF
1255,2018-05-23 08:00:00,6.537,76.67,3.927,0.057,0.223,-2.625,-2.782,-0.157,98.0,121.3,752.0,AF
1256,2018-05-23 09:00:00,6.526,75.47,4.029,0.027,0.226,-2.671,-2.877,-0.206,97.7,195.5,752.1,AF
1257,2018-05-23 10:00:00,6.687,71.53,4.272,0.108,0.295,-2.52,-2.77,-0.25,97.4,257.5,752.1,AF
1258,2018-05-23 11:00:00,6.059,64.28,5.51,0.398,0.371,-1.981,-2.253,-0.272,96.6,350.8,752.1,AF
1259,2018-05-23 12:00:00,7.149,66.6,6.504,0.419,0.465,-1.144,-1.42,-0.276,92.9,440.2,752.0,AF
1260,2018-05-23 13:00:00,9.44,78.74,4.837,0.051,0.367,-0.875,-1.149,-0.275,92.3,489.1,752.0,AF
1261,2018-05-23 14:00:00,9.88,81.4,4.403,-0.135,0.396,-0.744,-0.994,-0.25,93.9,428.0,751.9,AF
1262,2018-05-23 15:00:00,11.01,81.3,3.72,-0.294,0.517,-0.57,-0.827,-0.257,92.1,456.8,751.8,AF
1263,2018-05-23 16:00:00,11.42,85.1,3.412,-0.564,0.497,-0.405,-0.668,-0.263,89.9,443.5,751.9,AF
1264,2018-05-23 17:00:00,10.47,81.1,3.813,-0.113,0.417,-0.622,-0.864,-0.242,91.8,393.6,752.0,AF
1265,2018-05-23 18:00:00,10.41,81.2,3.83,-0.088,0.451,-0.574,-0.803,-0.229,92.3,354.5,751.9,AF
1266,2018-05-23 19:00:00,10.05,79.82,3.554,-0.134,0.388,-0.707,-0.914,-0.207,93.6,276.6,751.9,AF
1267,2018-05-23 20:00:00,10.15,79.04,3.518,-0.057,0.351,-0.913,-1.096,-0.183,94.3,173.6,751.8,AF
1268,2018-05-23 21:00:00,9.81,80.1,3.43,-0.138,0.363,-0.92,-1.076,-0.156,95.9,102.0,751.8,AF
1269,2018-05-23 22:00:00,9.8,84.1,4.755,-0.227,0.472,-0.775,-0.921,-0.146,95.1,98.0,751.8,AF
1270,2018-05-23 23:00:00,9.06,82.1,4.363,-0.147,0.43,-1.158,-1.303,-0.144,96.4,41.24,752.0,AF
1271,2018-05-24 00:00:00,8.7,77.49,3.749,-0.048,0.33,-1.6,-1.759,-0.159,97.7,37.14,752.1,AF
1272,2018-05-24 01:00:00,9.61,81.5,3.298,-0.142,0.399,-1.841,-1.977,-0.136,96.6,16.4,752.0,AF
1273,2018-05-24 02:00:00,9.65,84.5,3.615,-0.319,0.44,-2.146,-2.281,-0.135,96.5,9.95,752.1,AF
1274,2018-05-24 03:00:00,10.11,85.7,3.429,-0.319,0.477,-2.479,-2.622,-0.143,96.7,9.23,752.1,AF
1275,2018-05-24 04:00:00,10.02,86.1,3.895,-0.318,0.5,-2.541,-2.671,-0.129,96.1,14.59,752.1,AF
1276,2018-05-24 05:00:00,9.54,84.8,4.351,-0.193,0.484,-2.715,-2.834,-0.119,94.9,22.55,752.2,AF
