,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb),junk
600,2018-04-26 01:00:00,3.263,136.5,2.82,AN,AN,-1.464,0.68,2.144,87.2,0.454,752.1,AF
601,2018-04-26 02:00:00,1.506,119.1,9.55,AN,AN,-2.559,-0.773,1.785,87.7,0.288,752.4,AF
602,2018-04-26 03:00:00,1.846,92.7,10.82,AN,AN,-5.58,-2.919,2.661,89.9,0.2,752.5,AF
603,2018-04-26 04:00:00,2.738,137.3,10.99,AN,AN,-7.029,-3.982,3.047,93.8,0.221,752.6,AF
604,2018-04-26 05:00:00,1.761,143.9,39.03,AN,AN,-7.9,-5.328,2.572,93.7,1.469,752.7,AF
605,2018-04-26 06:00:00,3.144,164.2,4.638,AN,AN,-8.23,-4.71,3.521,93.5,17.68,752.8,AF
606,2018-04-26 07:00:00,2.968,205.3,5.883,AN,AN,-6.334,-4.032,2.302,86.7,60.1,753.0,AF
607,2018-04-26 08:00:00,2.163,193.7,13.51,AN,AN,-7.03,-4.108,2.922,76.91,125.7,753.0,AF
608,2018-04-26 09:00:00,2.17,228.8,16.34,AN,AN,-5.14,-3.619,1.521,63.8,257.9,753.3,AF
609,2018-04-26 10:00:00,3.208,226.8,13.55,AN,AN,-3.246,-1.777,1.469,60.48,349.5,753.4,AF
610,2018-04-26 11:00:00,3.19,229.8,10.16,AN,AN,-3.843,-2.698,1.144,58.11,503.5,753.5,AF
611,2018-04-26 12:00:00,0.886,289.9,29.39,AN,AN,-4.473,-4.172,0.302,62.81,574.5,753.8,AF
612,2018-04-26 13:00:00,0.918,162.5,26.42,AN,AN,-2.516,-2.865,-0.349,63.07,607.9,754.0,AF
613,2018-04-26 14:00:00,1.098,62.62,35.88,AN,AN,-2.094,-2.274,-0.18,68.89,632.1,754.2,AF
614,2018-04-26 15:00:00,1.617,110.5,8.49,AN,AN,-1.433,-1.332,0.101,77.46,603.9,754.1,AF
615,2018-04-26 16:00:00,0.832,154.8,16.83,AN,AN,-0.334,-0.45,-0.116,66.48,602.7,754.1,AF
616,2018-04-26 17:00:00,2.217,138.6,6.521,AN,AN,0.05,-0.048,-0.097,77.65,578.8,754.1,AF
617,2018-04-26 18:00:00,2.167,228.9,19.71,AN,AN,1.058,0.168,-0.89,76.52,506.3,754.0,AF
618,2018-04-26 19:00:00,2.098,280.2,16.35,AN,AN,0.158,0.107,-0.052,78.06,409.0,754.0,AF
619,2018-04-26 20:00:00,1.737,317.8,10.57,AN,AN,-0.355,-0.374,-0.019,84.2,294.1,754.0,AF
620,2018-04-26 21:00:00,1.848,55.82,13.91,AN,AN,-1.339,-0.917,0.422,88.5,179.9,753.9,AF
621,2018-04-26 22:00:00,1.868,105.9,8.78,AN,AN,-1.878,-0.963,0.915,92.3,88.4,754.0,AF
622,2018-04-26 23:00:00,1.274,112.2,20.06,AN,AN,-2.721,-1.621,1.1,90.2,23.22,754.0,AF
623,2018-04-27 00:00:00,1.077,124.6,19.01,AN,AN,-3.848,-2.495,1.353,95.1,4.339,754.1,AF
624,2018-04-27 01:00:00,0.971,91.5,13.93,AN,AN,-6.388,-5.143,1.245,95.1,0.477,754.3,AF
625,2018-04-27 02:00:00,1.294,92.6,20.28,AN,AN,-7.853,-6.509,1.344,94.2,0.13,754.3,AF
626,2018-04-27 03:00:00,0.632,86.7,36.12,AN,AN,-9.54,-7.523,2.017,92.9,0.128,754.3,AF
627,2018-04-27 04:00:00,0.69,75.55,36.74,AN,AN,-10.41,-8.46,1.948,92.0,0.234,754.4,AF
628,2018-04-27 05:00:00,1.166,101.0,24.76,AN,AN,-11.51,-9.78,1.733,91.1,1.809,754.3,AF
629,2018-04-27 06:00:00,1.037,102.6,30.65,AN,AN,-11.81,-9.43,2.377,90.3,14.65,754.1,AF
630,2018-04-27 07:00:00,0.999,120.8,15.72,AN,AN,-12.32,-10.78,1.548,89.3,55.47,754.1,AF
631,2018-04-27 08:00:00,1.069,74.94,13.2,AN,AN,-11.54,-11.02,0.519,88.6,135.5,754.0,AF
632,2018-04-27 09:00:00,1.738,100.3,9.57,AN,AN,-10.11,-8.95,1.155,88.4,219.4,753.8,AF
633,2018-04-27 10:00:00,1.429,120.5,16.64,AN,AN,-8.43,-8.45,-0.016,89.0,288.9,753.8,AF
634,2018-04-27 11:00:00,1.267,86.1,21.4,AN,AN,-7.045,-7.067,-0.022,87.8,336.5,753.8,AF
635,2018-04-27 12:00:00,2.053,51.66,23.94,AN,AN,-8.81,-8.94,-0.132,86.1,379.8,753.6,AF
636,2018-04-27 13:00:00,1.873,97.7,14.79,AN,AN,-6.85,-6.931,-0.081,86.3,420.5,753.7,AF
637,2018-04-27 14:00:00,3.331,71.38,5.837,AN,AN,-6.471,-6.635,-0.164,88.2,460.9,753.8,AF
638,2018-04-27 15:00:00,3.049,87.4,11.67,AN,AN,-6.341,-6.575,-0.233,90.0,533.8,753.8,AF
639,2018-04-27 16:00:00,3.718,71.51,6.288,AN,AN,-5.358,-5.601,-0.242,90.8,685.6,753.5,AF
640,2018-04-27 17:00:00,4.762,68.16,5.329,AN,AN,-4.092,-4.267,-0.176,90.0,700.0,753.3,AF
641,2018-04-27 18:00:00,4.897,78.08,4.266,AN,AN,-2.981,-3.109,-0.128,92.0,608.6,753.2,AF
642,2018-04-27 19:00:00,2.763,84.8,6.921,AN,AN,-2.219,-2.088,0.13,92.3,468.3,753.3,AF
643,2018-04-27 20:00:00,2.743,62.42,11.36,AN,AN,-2.604,-2.375,0.229,91.0,339.2,753.3,AF
644,2018-04-27 21:00:00,5.667,71.03,3.359,AN,AN,-3.61,-3.301,0.309,92.7,217.7,753.1,AF
645,2018-04-27 22:00:00,6.216,69.55,3.695,AN,AN,-5.43,-5.152,0.278,93.0,113.1,753.1,AF
646,2018-04-27 23:00:00,5.958,72.61,4.722,AN,AN,-7.253,-7.158,0.095,93.3,27.7,753.2,AF
647,2018-04-28 00:00:00,5.862,79.0,4.434,AN,AN,-8.32,-8.24,0.084,92.8,4.575,753.3,AF
648,2018-04-28 01:00:00,5.202,71.29,5.108,AN,AN,-9.12,-9.05,0.068,92.2,0.497,753.3,AF
649,2018-04-28 02:00:00,4.901,80.1,5.036,AN,AN,-9.36,-9.34,0.018,91.8,0.099,753.4,AF
650,2018-04-28 03:00:00,5.541,84.5,3.927,AN,AN,-9.59,-9.59,0.0,91.6,0.098,753.4,AF
651,2018-04-28 04:00:00,4.828,83.9,4.158,AN,AN,-9.48,-9.51,-0.035,91.5,0.189,753.4,AF
652,2018-04-28 05:00:00,5.662,86.0,4.522,AN,AN,-9.36,-9.4,-0.041,91.6,1.6,753.3,AF
653,2018-04-28 06:00:00,4.775,92.9,5.025,AN,AN,-9.25,-9.33,-0.083,91.6,10.3,753.3,AF
654,2018-04-28 07:00:00,4.393,85.8,5.752,AN,AN,-9.04,-9.21,-0.167,91.6,39.8,753.2,AF
655,2018-04-28 08:00:00,4.524,87.4,5.518,AN,AN,-8.81,-9.07,-0.259,91.7,71.02,753.2,AF
656,2018-04-28 09:00:00,4.008,86.7,6.412,AN,AN,-8.55,-8.97,-0.419,91.7,119.0,753.0,AF
657,2018-04-28 10:00:00,4.201,85.5,5.913,AN,AN,-8.64,-9.24,-0.593,91.4,174.4,752.8,AF
658,2018-04-28 11:00:00,5.569,81.7,5.582,AN,AN,-8.29,-9.0,-0.706,91.4,243.2,752.6,AF
659,2018-04-28 12:00:00,8.25,87.2,5.607,AN,AN,-7.749,-8.55,-0.804,91.5,349.7,752.6,AF
660,2018-04-28 13:00:00,7.988,86.3,6.359,AN,AN,-7.123,-7.923,-0.8,91.8,447.8,752.7,AF
661,2018-04-28 14:00:00,8.54,85.3,5.163,AN,AN,-6.5,-7.229,-0.729,92.1,501.4,752.6,AF
662,2018-04-28 15:00:00,8.81,79.22,5.223,AN,AN,-5.89,-6.726,-0.836,92.5,497.3,752.4,AF
663,2018-04-28 16:00:00,9.12,81.2,4.799,AN,AN,-5.809,-6.741,-0.933,92.5,450.2,752.3,AF
664,2018-04-28 17:00:00,9.42,81.9,4.836,AN,AN,-7.014,-7.885,-0.871,91.9,414.5,752.2,AF
665,2018-04-28 18:00:00,9.47,77.87,4.556,AN,AN,-7.296,-7.969,-0.673,91.7,509.0,751.9,AF
666,2018-04-28 19:00:00,7.964,80.3,5.236,AN,AN,-6.986,-7.707,-0.721,91.8,346.1,752.0,AF
667,2018-04-28 20:00:00,8.16,83.2,4.529,AN,AN,-7.392,-8.03,-0.636,91.6,342.5,751.9,AF
668,2018-04-28 21:00:00,8.32,79.21,3.736,AN,AN,-8.17,-8.66,-0.482,91.3,254.8,751.7,AF
669,2018-04-28 22:00:00,6.591,78.69,4.756,AN,AN,-9.18,-9.62,-0.447,90.5,150.3,751.8,AF
670,2018-04-28 23:00:00,5.662,77.29,5.652,AN,AN,-10.49,-10.65,-0.154,89.3,60.56,751.8,AF
671,2018-04-29 00:00:00,6.229,76.49,4.913,AN,AN,-11.74,-11.5,0.242,89.2,10.23,751.7,AF
672,2018-04-29 01:00:00,5.358,73.17,4.975,AN,AN,-12.72,-12.35,0.365,89.1,0.862,751.7,AF
673,2018-04-29 02:00:00,4.05,75.41,7.426,AN,AN,-13.92,-13.42,0.491,88.3,0.185,751.5,AF
674,2018-04-29 03:00:00,4.749,67.86,4.032,AN,AN,-14.76,-14.22,0.531,87.6,0.123,751.2,AF
675,2018-04-29 04:00:00,4.372,63.31,5.061,AN,AN,-15.18,-14.71,0.472,87.2,0.419,750.8,AF
676,2018-04-29 05:00:00,3.863,72.26,6.704,AN,AN,-15.5,-14.93,0.567,86.9,3.717,750.5,AF
677,2018-04-29 06:00:00,4.202,77.8,4.823,AN,AN,-14.92,-14.64,0.28,86.7,33.7,750.1,AF
678,2018-04-29 07:00:00,4.85,73.8,5.241,AN,AN,-14.02,-14.37,-0.353,86.1,103.7,749.6,AF
679,2018-04-29 08:00:00,5.519,72.33,5.114,AN,AN,-13.12,-13.88,-0.759,85.9,164.6,749.1,AF
680,2018-04-29 09:00:00,5.63,76.62,5.009,AN,AN,-12.23,-13.21,-0.977,85.9,203.1,748.6,AF
681,2018-04-29 10:00:00,7.814,82.3,4.634,AN,AN,-11.45,-12.43,-0.98,86.0,235.4,747.8,AF
682,2018-04-29 11:00:00,8.71,80.7,4.436,AN,AN,-10.76,-11.85,-1.085,86.1,335.5,747.2,AF
683,2018-04-29 12:00:00,9.06,77.25,3.492,AN,AN,-10.11,-11.19,-1.081,86.0,567.9,746.6,AF
684,2018-04-29 13:00:00,9.24,77.88,3.75,AN,AN,-9.56,-10.4,-0.836,86.5,625.1,746.1,AF
685,2018-04-29 14:00:00,8.78,78.6,4.987,AN,AN,-9.13,-9.71,-0.575,87.5,732.2,745.7,AF
686,2018-04-29 15:00:00,7.295,74.3,6.584,AN,AN,-8.62,-9.21,-0.586,87.8,756.3,745.4,AF
687,2018-04-29 16:00:00,7.731,83.0,6.293,AN,AN,-8.06,-8.54,-0.482,88.3,705.9,744.8,AF
688,2018-04-29 17:00:00,10.3,83.9,4.258,AN,AN,-7.9,-8.35,-0.447,89.0,605.9,743.9,AF
689,2018-04-29 18:00:00,11.72,80.5,4.088,AN,AN,-7.752,-8.28,-0.526,89.3,481.8,743.3,AF
690,2018-04-29 19:00:00,11.01,79.62,3.973,AN,AN,-7.581,-8.16,-0.582,89.7,390.2,743.1,AF
691,2018-04-29 20:00:00,11.82,79.41,3.876,AN,AN,-7.791,-8.25,-0.455,89.8,269.0,742.5,AF
692,2018-04-29 21:00:00,12.05,78.99,3.759,AN,AN,-8.18,-8.44,-0.257,90.3,171.7,742.0,AF
693,2018-04-29 22:00:00,12.0,76.88,3.574,AN,AN,-8.51,-8.61,-0.1,90.6,76.86,741.6,AF
694,2018-04-29 23:00:00,12.8,76.06,3.326,AN,AN,-8.63,-8.68,-0.043,90.9,33.62,741.2,AF
695,2018-04-30 00:00:00,11.92,74.74,3.463,AN,AN,-8.85,-8.79,0.067,91.1,5.717,741.0,AF
696,2018-04-30 01:00:00,11.36,75.21,3.413,AN,AN,-8.75,-8.79,-0.043,91.4,0.815,741.0,AF
697,2018-04-30 02:00:00,12.92,77.11,3.332,AN,AN,-8.45,-8.49,-0.046,91.6,0.155,740.6,AF
698,2018-04-30 03:00:00,11.91,81.4,3.779,AN,AN,-8.2,-8.29,-0.089,91.7,0.122,740.6,AF
699,2018-04-30 04:00:00,9.65,72.58,4.778,AN,AN,-7.948,-8.11,-0.158,91.8,0.395,740.7,AF
700,2018-04-30 05:00:00,10.56,75.41,3.332,AN,AN,-7.966,-8.1,-0.132,91.8,2.514,740.4,AF
701,2018-04-30 06:00:00,8.01,79.54,3.946,AN,AN,-8.02,-8.18,-0.153,91.7,12.94,740.7,AF
702,2018-04-30 07:00:00,6.159,64.94,3.801,AN,AN,-8.64,-8.71,-0.073,91.4,46.23,740.8,AF
703,2018-04-30 08:00:00,5.064,71.99,4.54,AN,AN,-8.18,-8.95,-0.775,89.6,187.6,740.8,AF
704,2018-04-30 09:00:00,5.11,65.03,4.68,AN,AN,-7.386,-8.45,-1.061,88.6,255.8,741.0,AF
705,2018-04-30 10:00:00,3.612,66.62,5.082,AN,AN,-5.773,-7.532,-1.76,87.0,413.4,741.3,AF
706,2018-04-30 11:00:00,3.306,43.05,5.208,AN,AN,-4.765,-5.745,-0.98,84.0,461.9,741.7,AF
707,2018-04-30 12:00:00,3.213,42.78,6.153,AN,AN,-6.421,-6.913,-0.491,84.5,461.0,742.0,AF
708,2018-04-30 13:00:00,3.724,32.38,5.5,AN,AN,-7.308,-7.565,-0.256,83.6,541.6,742.3,AF
709,2018-04-30 14:00:00,2.608,47.23,7.71,AN,AN,-6.671,-6.825,-0.154,83.2,637.2,742.7,AF
710,2018-04-30 15:00:00,2.476,57.89,8.52,AN,AN,-6.016,-6.191,-0.175,83.0,685.8,743.1,AF
711,2018-04-30 16:00:00,2.91,60.62,8.32,AN,AN,-5.495,-5.703,-0.208,84.8,610.0,743.2,AF
712,2018-04-30 17:00:00,2.887,81.9,6.922,AN,AN,-4.948,-5.127,-0.179,86.4,576.0,743.3,AF
713,2018-04-30 18:00:00,3.101,74.03,5.489,AN,AN,-4.448,-4.652,-0.204,86.5,442.9,743.4,AF
714,2018-04-30 19:00:00,4.555,63.48,3.837,AN,AN,-4.389,-4.578,-0.19,87.9,285.6,743.4,AF
715,2018-04-30 20:00:00,5.369,61.48,9.81,AN,AN,-4.683,-4.844,-0.161,89.2,290.7,743.4,AF
716,2018-04-30 21:00:00,4.022,59.52,4.191,AN,AN,-5.376,-5.389,-0.013,90.1,208.1,743.7,AF
717,2018-04-30 22:00:00,3.869,56.0,5.097,AN,AN,-6.651,-6.515,0.136,91.7,78.9,743.9,AF
718,2018-04-30 23:00:00,4.364,62.53,5.683,AN,AN,-7.117,-7.042,0.075,93.1,26.41,744.2,AF
719,2018-05-01 00:00:00,4.573,63.26,6.779,AN,AN,-7.034,-7.023,0.011,93.5,5.596,744.5,AF
720,2018-05-01 01:00:00,3.53,66.57,7.551,AN,AN,-7.062,-7.133,-0.071,93.4,0.843,744.9,AF
721,2018-05-01 02:00:00,2.809,56.72,9.71,AN,AN,-7.228,-7.324,-0.096,93.3,0.173,745.4,AF
722,2018-05-01 03:00:00,0.755,86.6,28.76,AN,AN,-7.448,-7.521,-0.073,93.2,0.117,746.1,AF
723,2018-05-01 04:00:00,0.524,246.2,20.39,AN,AN,-7.45,-7.537,-0.087,93.1,0.455,746.5,AF
724,2018-05-01 05:00:00,0.445,331.3,7.928,AN,AN,-7.731,-7.786,-0.055,93.0,2.829,746.8,AF
725,2018-05-01 06:00:00,0.688,16.28,10.79,AN,AN,-8.1,-7.918,0.184,92.7,24.71,746.8,AF
726,2018-05-01 07:00:00,1.177,114.5,19.83,AN,AN,-7.395,-7.495,-0.101,92.7,60.1,747.0,AF
727,2018-05-01 08:00:00,1.404,127.8,7.924,AN,AN,-7.238,-7.052,0.186,92.6,137.8,747.3,AF
728,2018-05-01 09:00:00,2.041,113.4,6.528,AN,AN,-7.079,-6.871,0.208,92.3,166.4,747.5,AF
729,2018-05-01 10:00:00,2.438,123.3,5.989,AN,AN,-6.072,-6.097,-0.025,92.4,251.4,747.7,AF
730,2018-05-01 11:00:00,1.469,140.8,14.21,AN,AN,-3.9,-4.457,-0.556,93.0,326.1,748.0,AF
731,2018-05-01 12:00:00,0.468,74.13,21.09,AN,AN,-4.104,-4.327,-0.223,93.3,492.1,748.4,AF
732,2018-05-01 13:00:00,0.596,54.83,11.4,AN,AN,-4.655,-4.804,-0.149,92.5,629.4,748.7,AF
733,2018-05-01 14:00:00,0.953,102.3,9.86,AN,AN,-3.672,-3.543,0.129,91.4,560.2,748.9,AF
734,2018-05-01 15:00:00,1.099,137.4,11.3,AN,AN,-2.022,-2.255,-0.233,81.4,647.1,749.1,AF
735,2018-05-01 16:00:00,0.577,101.8,19.01,AN,AN,-1.481,-1.517,-0.036,80.9,558.7,749.3,AF
736,2018-05-01 17:00:00,1.915,46.54,4.603,AN,AN,-1.626,-1.737,-0.111,81.9,385.8,749.4,AF
737,2018-05-01 18:00:00,3.715,51.51,3.684,AN,AN,-2.429,-2.649,-0.22,85.5,460.6,749.5,AF
738,2018-05-01 19:00:00,4.759,57.96,4.453,AN,AN,-3.687,-3.854,-0.167,90.3,369.5,749.7,AF
739,2018-05-01 20:00:00,4.73,71.33,3.98,AN,AN,-4.392,-4.527,-0.135,91.8,296.6,749.9,AF
740,2018-05-01 21:00:00,4.686,57.84,5.744,AN,AN,-5.132,-5.241,-0.11,92.7,166.6,750.1,AF
741,2018-05-01 22:00:00,5.286,60.32,5.901,AN,AN,-5.842,-5.882,-0.04,94.0,83.1,750.5,AF
742,2018-05-01 23:00:00,4.282,78.69,7.003,AN,AN,-6.205,-6.252,-0.047,94.4,23.49,750.8,AF
743,2018-05-02 00:00:00,3.226,87.9,8.63,AN,AN,-6.713,-6.76,-0.047,94.2,6.971,751.1,AF
744,2018-05-02 01:00:00,2.738,75.55,10.24,AN,AN,-7.027,-7.13,-0.103,93.8,1.285,751.3,AF
745,2018-05-02 02:00:00,2.521,68.38,12.16,AN,AN,-7.746,-7.894,-0.147,93.3,0.234,751.7,AF
746,2018-05-02 03:00:00,2.503,63.9,14.22,AN,AN,-8.25,-8.42,-0.176,92.8,0.177,752.0,AF
747,2018-05-02 04:00:00,2.536,68.2,11.63,AN,AN,-8.59,-8.74,-0.15,92.5,0.618,752.3,AF
748,2018-05-02 05:00:00,2.603,66.68,11.95,AN,AN,-9.0,-9.15,-0.153,92.1,3.311,752.5,AF
749,2018-05-02 06:00:00,2.773,58.76,9.46,AN,AN,-9.08,-9.26,-0.181,91.9,11.93,752.8,AF
750,2018-05-02 07:00:00,2.323,59.43,10.14,AN,AN,-8.9,-9.11,-0.208,91.9,29.74,752.9,AF
751,2018-05-02 08:00:00,2.728,63.08,9.28,AN,AN,-8.48,-8.85,-0.367,91.9,77.5,753.0,AF
752,2018-05-02 09:00:00,3.019,77.09,8.21,AN,AN,-8.31,-8.81,-0.492,91.8,124.2,753.2,AF
753,2018-05-02 10:00:00,2.955,85.4,10.12,AN,AN,-8.09,-8.66,-0.569,91.8,186.7,753.4,AF
754,2018-05-02 11:00:00,3.041,85.9,10.0,AN,AN,-7.684,-8.43,-0.745,91.8,250.4,753.5,AF
755,2018-05-02 12:00:00,3.107,87.7,9.35,AN,AN,-7.229,-8.09,-0.857,91.8,330.3,753.7,AF
756,2018-05-02 13:00:00,2.979,60.03,7.339,AN,AN,-6.569,-8.19,-1.62,91.7,394.6,754.2,AF
757,2018-05-02 14:00:00,3.196,52.06,8.0,AN,AN,-6.192,-7.985,-1.792,91.5,431.7,754.5,AF
758,2018-05-02 15:00:00,3.843,59.58,6.916,AN,AN,-6.172,-8.02,-1.853,91.4,495.8,754.6,AF
759,2018-05-02 16:00:00,4.315,63.55,6.13,AN,AN,-7.969,-8.37,-0.4,91.3,470.9,754.6,AF
760,2018-05-02 17:00:00,4.562,73.34,5.85,AN,AN,-7.811,-8.19,-0.378,91.3,411.5,754.7,AF
761,2018-05-02 18:00:00,4.153,78.73,5.15,AN,AN,-7.622,-7.987,-0.365,91.5,398.5,754.7,AF
762,2018-05-02 19:00:00,4.516,72.54,4.73,AN,AN,-7.686,-7.997,-0.311,91.3,342.8,754.6,AF
763,2018-05-02 20:00:00,4.315,82.5,5.46,AN,AN,-7.942,-8.12,-0.183,91.3,211.6,754.7,AF
764,2018-05-02 21:00:00,3.987,81.8,7.423,AN,AN,-8.07,-8.22,-0.159,91.6,128.0,754.8,AF
765,2018-05-02 22:00:00,5.251,69.79,3.697,AN,AN,-9.03,-9.16,-0.13,91.3,82.0,754.8,AF
766,2018-05-02 23:00:00,5.043,72.04,3.881,AN,AN,-9.92,-10.09,-0.167,90.9,37.45,754.8,AF
767,2018-05-03 00:00:00,4.87,71.94,4.271,AN,AN,-10.22,-10.47,-0.246,90.8,9.6,754.8,AF
768,2018-05-03 01:00:00,4.619,73.28,5.273,AN,AN,-10.9,-11.17,-0.271,90.4,1.791,754.8,AF
769,2018-05-03 02:00:00,4.885,77.71,4.007,AN,AN,-11.34,-11.61,-0.269,90.0,0.344,754.8,AF
770,2018-05-03 03:00:00,4.752,73.97,5.474,AN,AN,-12.03,-12.31,-0.284,89.6,0.286,754.7,AF
771,2018-05-03 04:00:00,3.856,76.44,5.413,AN,AN,-12.39,-12.64,-0.252,89.3,0.991,754.7,AF
772,2018-05-03 05:00:00,4.213,78.14,4.834,AN,AN,-13.32,-13.56,-0.239,88.9,6.208,754.6,AF
773,2018-05-03 06:00:00,2.209,63.8,6.363,AN,AN,-14.18,-14.52,-0.34,88.2,25.6,754.4,AF
774,2018-05-03 07:00:00,3.241,75.84,4.864,AN,AN,-14.46,-14.79,-0.337,87.5,54.8,754.2,AF
775,2018-05-03 08:00:00,3.482,85.3,4.732,AN,AN,-13.22,-13.63,-0.417,87.8,99.5,754.2,AF
776,2018-05-03 09:00:00,2.811,71.67,5.617,AN,AN,-12.57,-13.35,-0.782,87.8,171.9,754.1,AF
777,2018-05-03 10:00:00,3.981,62.51,5.062,AN,AN,-12.21,-13.28,-1.063,87.3,250.2,754.0,AF
778,2018-05-03 11:00:00,3.858,70.36,5.746,AN,AN,-11.55,-12.75,-1.206,87.1,313.7,753.9,AF
779,2018-05-03 12:00:00,4.456,62.91,5.908,AN,AN,-10.75,-12.32,-1.571,86.6,408.5,753.8,AF
780,2018-05-03 13:00:00,6.129,68.66,4.827,AN,AN,-10.02,-11.58,-1.562,85.5,509.1,753.6,AF
781,2018-05-03 14:00:00,6.606,69.61,5.386,AN,AN,-9.9,-11.49,-1.594,84.4,567.8,753.5,AF
782,2018-05-03 15:00:00,6.405,75.43,5.204,AN,AN,-9.61,-11.18,-1.569,83.8,571.0,753.4,AF
783,2018-05-03 16:00:00,6.658,72.14,4.648,AN,AN,-9.41,-10.99,-1.582,83.6,552.4,753.3,AF
784,2018-05-03 17:00:00,6.83,73.46,4.898,AN,AN,-9.56,-10.98,-1.414,83.6,497.8,753.1,AF
785,2018-05-03 18:00:00,7.033,69.28,5.676,AN,AN,-9.77,-11.01,-1.236,84.2,391.5,752.9,AF
786,2018-05-03 19:00:00,7.296,71.37,4.594,AN,AN,-10.08,-11.08,-0.991,84.9,313.6,752.7,AF
787,2018-05-03 20:00:00,6.99,73.06,4.304,AN,AN,-10.43,-11.17,-0.741,86.0,223.4,752.6,AF
788,2018-05-03 21:00:00,7.06,69.97,3.955,AN,AN,-10.69,-11.21,-0.52,87.1,143.8,752.4,AF
789,2018-05-03 22:00:00,7.163,73.25,4.237,AN,AN,-11.01,-11.38,-0.375,87.5,81.6,752.5,AF
790,2018-05-03 23:00:00,6.28,71.45,5.629,AN,AN,-12.11,-12.36,-0.251,87.5,35.31,752.7,AF
791,2018-05-04 00:00:00,5.984,66.11,4.844,AN,AN,-12.59,-12.75,-0.153,88.3,9.91,752.8,AF
792,2018-05-04 01:00:00,5.682,65.96,5.272,AN,AN,-12.81,-12.92,-0.108,88.5,2.219,752.9,AF
793,2018-05-04 02:00:00,6.063,75.76,6.098,AN,AN,-13.1,-13.17,-0.067,88.2,0.565,753.0,AF
794,2018-05-04 03:00:00,6.103,77.15,5.495,AN,AN,-13.95,-14.01,-0.06,87.6,0.468,753.1,AF
795,2018-05-04 04:00:00,5.547,64.21,4.503,AN,AN,-15.1,-15.14,-0.047,87.2,1.414,753.1,AF
796,2018-05-04 05:00:00,5.159,67.36,4.766,AN,AN,-14.86,-14.99,-0.124,87.3,6.527,753.1,AF
797,2018-05-04 06:00:00,4.549,52.45,4.752,AN,AN,-14.95,-15.15,-0.198,86.9,24.56,753.2,AF
798,2018-05-04 07:00:00,5.195,53.01,5.081,AN,AN,-14.33,-14.57,-0.237,87.2,60.07,753.2,AF
799,2018-05-04 08:00:00,6.496,66.19,5.565,AN,AN,-13.27,-13.69,-0.418,86.7,117.6,753.2,AF
800,2018-05-04 09:00:00,6.497,57.08,5.515,AN,AN,-13.55,-14.27,-0.718,85.4,189.4,753.3,AF
801,2018-05-04 10:00:00,7.145,63.18,4.556,AN,AN,-13.32,-14.19,-0.87,85.0,272.9,753.2,AF
802,2018-05-04 11:00:00,7.726,68.82,5.25,AN,AN,-12.13,-13.57,-1.444,82.0,487.6,753.1,AF
803,2018-05-04 12:00:00,8.34,63.94,5.046,AN,AN,-11.96,-13.5,-1.537,78.34,637.7,753.1,AF
804,2018-05-04 13:00:00,8.99,67.23,5.813,AN,AN,-12.58,-13.79,-1.208,79.51,702.5,753.2,AF
805,2018-05-04 14:00:00,9.27,72.45,5.328,AN,AN,-12.28,-13.36,-1.085,81.4,705.5,753.0,AF
806,2018-05-04 15:00:00,9.21,72.94,4.945,AN,AN,-11.46,-12.72,-1.259,81.6,665.1,752.9,AF
807,2018-05-04 16:00:00,9.66,67.43,5.141,AN,AN,-11.16,-12.38,-1.218,82.0,643.6,752.3,AF
808,2018-05-04 17:00:00,9.96,68.29,4.638,AN,AN,-11.35,-12.45,-1.094,82.2,573.8,752.0,AF
809,2018-05-04 18:00:00,9.88,70.51,4.382,AN,AN,-11.39,-12.34,-0.949,82.5,504.4,751.6,AF
810,2018-05-04 19:00:00,9.95,74.13,3.766,AN,AN,-11.36,-12.18,-0.826,83.3,375.7,751.5,AF
811,2018-05-04 20:00:00,9.42,69.68,3.891,AN,AN,-11.76,-12.34,-0.582,83.8,265.9,751.2,AF
812,2018-05-04 21:00:00,9.26,65.44,4.049,AN,AN,-11.96,-12.33,-0.366,84.5,171.2,751.0,AF
813,2018-05-04 22:00:00,9.69,63.6,3.8,AN,AN,-12.34,-12.57,-0.234,85.5,95.1,750.6,AF
814,2018-05-04 23:00:00,9.43,67.62,4.296,AN,AN,-12.63,-12.82,-0.187,86.0,46.83,750.7,AF
815,2018-05-05 00:00:00,9.07,69.59,3.373,AN,AN,-13.02,-13.16,-0.136,86.4,17.46,750.7,AF
816,2018-05-05 01:00:00,8.15,58.48,3.72,AN,AN,-13.43,-13.45,-0.022,86.9,4.657,750.2,AF
817,2018-05-05 02:00:00,8.31,56.63,3.46,AN,AN,-13.44,-13.48,-0.036,87.4,0.871,749.8,AF
818,2018-05-05 03:00:00,8.33,61.16,3.646,AN,AN,-13.37,-13.43,-0.059,87.4,0.611,749.6,AF
